codigo_sku,nome_projeto,segmentacao_prioridade,dias_com_ruptura,taxa_ruptura,primeira_data_ruptura,ultima_data_ruptura,qte_eventos_ruptura,status_ultimo_dia
ETB0050,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0050,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0050,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0050,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0049,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0048,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0048,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0048,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0048,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0048,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0048,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0047-1,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0047,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0047,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0047,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0047,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0047,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0046,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0046,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0046,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0046,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0046,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0046,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0045,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0045,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0045,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0045,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0045,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0045,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0044,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0043,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0043,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0043,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0043,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0043,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0042,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0041,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0041,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0041,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0041,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0041,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0041,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0040,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0039,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0038,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0038,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0038,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0038,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0038,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0038,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0036,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0036,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0036,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0036,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0036,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0036,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0035,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0034,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0033,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0032,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0032,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0032,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0031,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0030,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0029,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0028,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0028,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0028,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0028,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0027-2,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0027-2,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0027-2,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0027-2,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0027,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0027,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0027,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0027,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0027,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0026-1,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0026-1,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0026-1,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0026-1,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0026,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0026,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0026,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0026,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0023,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0023,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0023,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0023,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0023,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0022,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0022,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0022,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0022,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0022,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0020,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0020,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0020,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0020,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0020,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0020,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0018,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0016,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0015,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0014,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0013,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0012N-1,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0012N-1,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0012N-1,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0012N-1,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0012,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0012,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0012,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0012,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0011,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0010,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0010,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0010,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0007,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0006,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0005,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0005,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0005,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0005,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0004,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0004,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0004,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0003,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0003,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0003,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0003,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0003,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0003,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0002,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0002,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0002,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0002,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0002,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0002,BikeBSB,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikeSampa,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikeSSA,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikeRio,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikePoa,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikePE,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
ETB0001,BikeBSB,sem segmentacao,0,0,,,0,disponivel
EET0113,BikeSampa,sem segmentacao,0,0,,,0,disponivel
EET0113,BikeRio,sem segmentacao,0,0,,,0,disponivel
EET0113,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0112,BikeFloripa,sem segmentacao,0,0,,,0,disponivel
EET0112,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0104-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0101-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0100-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0038,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0037,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0027,BikeFloripa,sem segmentacao,0,0,,,0,disponivel
EET0027,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0018,BikeFloripa,sem segmentacao,0,0,,,0,disponivel
EET0018,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0017,BikeFloripa,sem segmentacao,0,0,,,0,disponivel
EET0017,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0011-1,BikeFloripa,sem segmentacao,0,0,,,0,disponivel
EET0011,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0010,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0008,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0007,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0006-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0005-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0004-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0003-1,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0002,BikeBH,sem segmentacao,0,0,,,0,disponivel
EET0001,BikeBH,sem segmentacao,0,0,,,0,disponivel
ECB0303,BikePoa,sem segmentacao,0,0,,,0,disponivel
ECB0303,BikePE,sem segmentacao,0,0,,,0,disponivel
ECB0188,BikePE,sem segmentacao,0,0,,,0,disponivel
ECB0149,BikeSampa,B,0,0,,,0,disponivel
ECB0149,BikeSSA,B,0,0,,,0,disponivel
ECB0149,BikeRio,B,0,0,,,0,disponivel
ECB0149,BikePoa,B,0,0,,,0,disponivel
ECB0149,BikeCuritiba,B,0,0,,,0,disponivel
ECB0149,BikeBH,sem segmentacao,0,0,,,0,disponivel
BTB0288,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0282,BikeCuritiba,B,0,0,,,0,disponivel
BTB0276,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0276,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0276,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0276,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0274,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0274,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0272,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0266-1,BikeSampa,B,0,0,,,0,disponivel
BTB0266-1,BikeSSA,B,0,0,,,0,disponivel
BTB0266-1,BikeRio,B,0,0,,,0,disponivel
BTB0266-1,BikePoa,B,0,0,,,0,disponivel
BTB0266-1,BikePE,B,0,0,,,0,disponivel
BTB0265,BikeSSA,B,0,0,,,0,disponivel
BTB0265,BikePoa,B,0,0,,,0,disponivel
BTB0265,BikePE,B,0,0,,,0,disponivel
BTB0265,BikeCuritiba,B,0,0,,,0,disponivel
BTB0265,BikeBSB,B,0,0,,,0,disponivel
BTB0264,BikeBSB,B,0,0,,,0,disponivel
BTB0263,BikeBSB,B,0,0,,,0,disponivel
BTB0262,BikeBSB,B,0,0,,,0,disponivel
BTB0261-V3,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0261-V3,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0261-V2,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0261-V2,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0261,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0260-V5,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0260-V3,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0260-V2,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0259-V5,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0259-V3,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0259-V2,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0244,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0244,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0244,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0244,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0244,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0244,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0238,BikeBH,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0237,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0236,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0236,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0236,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0236,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0236,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0236,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0235,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0234,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0225,BikeSampa,B,0,0,,,0,disponivel
BTB0225,BikeSSA,B,0,0,,,0,disponivel
BTB0225,BikePoa,B,0,0,,,0,disponivel
BTB0225,BikePE,B,0,0,,,0,disponivel
BTB0225,BikeCuritiba,B,0,0,,,0,disponivel
BTB0225,BikeBSB,B,0,0,,,0,disponivel
BTB0224N,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0224N,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0224N,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0224N,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0224N,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0224N,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0224-2,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0224-2,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0224-1,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0224-1,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0224,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0222,BikeBSB,sem segmentacao,0,0,,,0,disponivel
BTB0221,BikeSampa,sem segmentacao,0,0,,,0,disponivel
BTB0221,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0221,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0221,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0218-V2,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0218,BikeSSA,B,0,0,,,0,disponivel
BTB0218,BikePoa,B,0,0,,,0,disponivel
BTB0218,BikePE,B,0,0,,,0,disponivel
BTB0218,BikeCuritiba,B,0,0,,,0,disponivel
BTB0212,BikeSampa,B,0,0,,,0,disponivel
BTB0212,BikePoa,B,0,0,,,0,disponivel
BTB0212,BikePE,B,0,0,,,0,disponivel
BTB0212,BikeCuritiba,B,0,0,,,0,disponivel
BTB0211,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0211,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0210,BikeSSA,sem segmentacao,0,0,,,0,disponivel
BTB0210,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0210,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0210,BikeFloripa,sem segmentacao,0,0,,,0,disponivel
BTB0210,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0209,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0209,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0209,BikePE,sem segmentacao,0,0,,,0,disponivel
BTB0209,BikeCuritiba,sem segmentacao,0,0,,,0,disponivel
BTB0206,BikeRio,sem segmentacao,0,0,,,0,disponivel
BTB0206,BikePoa,sem segmentacao,0,0,,,0,disponivel
BTB0203,BikeRio,sem segmentacao,0,0,,,0,disponivel
